id,provider,vehicleType,datetime_start,datetime_end,longitude_start,latitude_start,longitude_end,latitude_end
YmlrZTo6dGllcjo6NzE5YWNkMmYtN2UzNC00MmZiLTliZDEtZmQ3NTM5MTI2YTY2,tier,kick scooter,2019-12-10 09:43:07+01:00,2019-12-10 09:48:08+01:00,13.391874,52.50790600000001,13.391093,52.508075
YmlrZTo6dGllcjo6N2JlNWU5ZTYtODVhMS00NGE1LTg3NDQtZjY3ZjM3YWM5ODA4,tier,kick scooter,2020-01-10 11:48:25+01:00,2020-01-10 11:53:07+01:00,13.388138,52.525754000000006,13.387898000000002,52.5268
YmlrZTo6dGllcjo6YTQwZmE2NzYtMzljMy00MmE3LTkzY2QtZWI5ZWVjOTFhNTJm,tier,kick scooter,2019-11-09 20:23:08+01:00,2019-11-09 20:43:08+01:00,13.419437,52.543294,13.419734,52.548188
YmlrZTo6dGllcjo6Y2U0NGZjYmEtOWRkYS00OTc3LWFhMjctZTA3NTJkZTM5ZGQz,tier,kick scooter,2019-11-24 15:13:07+01:00,2019-11-24 15:18:14+01:00,13.377353,52.512697,13.377577,52.512123
YmlrZTo6dGllcjo6MjRkNTAzOGItNzY2ZS00N2Q4LTk5OGEtZTM0NzM0NDA4NGYw,tier,kick scooter,2019-10-07 01:08:09+02:00,2019-10-07 01:28:08+02:00,13.425844,52.512646,13.424481,52.508799
YmlrZTo6dGllcjo6YjJjMTI3ODMtODRhMS00MjM5LWE5NzgtZTgwNTU1MjQ1NTg2,tier,kick scooter,2020-03-13 09:28:10+01:00,2020-03-13 09:43:11+01:00,13.375003,52.50938299999999,13.421382,52.514297
YmlrZTo6dGllcjo6M2EwN2Y3MzYtMDViZC00YjAwLTgyYTQtNGNlYzc1YzQ0ZGQx,tier,kick scooter,2019-10-30 13:33:08+01:00,2019-10-30 13:50:26+01:00,13.366078,52.503624,13.349672,52.498087
YmlrZTo6dGllcjo6YzdmYmY1ODctYTVlZS00NjA3LThiNjEtODc4NGQyZjdhNjA0,tier,kick scooter,2019-12-28 12:53:07+01:00,2019-12-28 13:03:32+01:00,13.37033,52.524075,13.358349,52.520042
YmlrZTo6dGllcjo6MzkzNzRiOGItNjY5Zi00OTRiLWEwZDItNzNiYTNiN2Q4OGU3,tier,kick scooter,2019-12-29 15:08:08+01:00,2019-12-29 15:13:23+01:00,13.350784,52.50020600000001,13.351341,52.499909
YmlrZTo6dGllcjo6OGE5MWUzYTctYWI0OC00NGI5LWFhYjMtYTk5Yzg0MTBjNDU5,tier,kick scooter,2020-02-17 17:13:09+01:00,2020-02-17 17:23:09+01:00,13.466354999999998,52.511182,13.462314,52.505621
YmlrZTo6dGllcjo6ZTQzOGIzZjEtYWNkOC00MTIwLTg1NjAtZWY5ZDY4MjdiZTg1,tier,kick scooter,2019-11-05 09:48:06+01:00,2019-11-05 09:58:08+01:00,13.388577,52.519755,13.391906,52.523102
YmlrZTo6dGllcjo6YjNlNzAyNmEtNWEyYi00MDc4LTg5ZmYtZDExMzQ3NjcyMTA4,tier,kick scooter,2019-11-18 15:58:11+01:00,2019-11-18 16:48:09+01:00,13.390391,52.499552,13.387604,52.498856
YmlrZTo6dGllcjo6YmUwN2JkMDMtMDE2My00NDE0LWIzMTAtMDQ1YzI4Yjk3Y2Ri,tier,kick scooter,2019-10-12 20:53:09+02:00,2019-10-12 21:33:10+02:00,13.376365,52.509797,13.412478,52.541030000000006
YmlrZTo6dGllcjo6NTIwMjZjYjMtYmJkNy00NDM3LTgwMWEtZDVkM2RmNWUxZDA2,tier,kick scooter,2019-11-26 13:58:08+01:00,2019-11-26 14:08:28+01:00,13.368647,52.523088,13.369656,52.523624
YmlrZTo6dGllcjo6ZGY2ZmU2N2MtMjhhZC00MmQyLThlZDctY2JhMTRhNDVmOTNk,tier,kick scooter,2019-12-18 14:23:08+01:00,2019-12-18 14:28:09+01:00,13.335415,52.50577,13.335222,52.505164
YmlrZTo6dGllcjo6NjAxYzNkY2QtNzI4YS00ZmViLTlhYzUtZTY3YzZmM2ExNjRm,tier,kick scooter,2020-02-14 21:08:08+01:00,2020-02-14 21:13:07+01:00,13.399795,52.523989,13.400291,52.525148
YmlrZTo6dGllcjo6OWY3Zjk2MTYtNTc4Zi00NzFhLWIyN2ItNTkzNTA0NmVmZTg4,tier,kick scooter,2020-01-30 20:48:10+01:00,2020-01-30 21:03:07+01:00,13.343198999999998,52.52719,13.380145,52.532916
YmlrZTo6dGllcjo6ZDc2ZGFlMGYtMmFkZS00OTUwLTg2MmMtNGVmYzBiY2U0YWJk,tier,kick scooter,2019-11-22 17:18:09+01:00,2019-11-22 17:28:07+01:00,13.369402,52.525876,13.352113,52.52432099999999
YmlrZTo6dGllcjo6MzAzYzk1ODItY2M2Ni00Yjc0LTlkOGEtNmZjOGI0MTUyNjhk,tier,kick scooter,2019-10-11 14:03:08+02:00,2019-10-11 14:33:08+02:00,13.388713,52.518855,13.410264000000002,52.524622
YmlrZTo6dGllcjo6Njg3ODBiYjMtYTI1Mi00ODEyLTk5NjYtYmYxNmQ3MTJjN2Yy,tier,kick scooter,2019-10-28 12:03:10+01:00,2019-10-28 12:08:08+01:00,13.398102,52.527166,13.390628,52.528861
YmlrZTo6dGllcjo6ZGJhNTY5MTAtYzJmYS00ZDdlLTgwYTEtNmRjODRhYWY2NjA5,tier,kick scooter,2019-10-11 13:53:08+02:00,2019-10-11 13:58:08+02:00,13.378336,52.51031500000001,13.378516,52.508962
YmlrZTo6dGllcjo6ZWUwODM5ZGItMWFhYS00Y2FmLTkxMzgtOTQ4NDUwMWIxM2Zm,tier,kick scooter,2019-12-19 16:53:26+01:00,2019-12-19 16:58:09+01:00,13.430044,52.510895,13.429927,52.51036800000001
YmlrZTo6dGllcjo6Y2FjMDVlOTktODJlZC00YjkwLWFhNTctMzA1NDUwYTk0YzM3,tier,kick scooter,2020-02-15 12:33:08+01:00,2020-02-15 12:38:08+01:00,13.370338,52.52378,13.373899,52.519343000000006
YmlrZTo6dGllcjo6YTU2NmZiMjMtNWE0Mi00ZGEwLWE2Y2ItZjYyNzkwNzI0NDg2,tier,kick scooter,2019-10-07 12:08:07+02:00,2019-10-07 12:18:08+02:00,13.402021,52.511913,13.396425,52.5118
YmlrZTo6dGllcjo6NzgwN2VkNDAtNjkzMC00ZWVlLWE1NTAtODVmNTkzYmYzYzIz,tier,kick scooter,2019-11-20 20:48:11+01:00,2019-11-20 20:59:03+01:00,13.328147,52.525138,13.328004,52.525923
YmlrZTo6dGllcjo6NDA0ZTQwYTgtZGM5Yy00ZTI0LWEwMDAtZmVmZTRiOGUzNjZm,tier,kick scooter,2019-12-16 12:58:07+01:00,2019-12-16 13:03:09+01:00,13.332134,52.506323,13.332666,52.505993
YmlrZTo6dGllcjo6NTU2NTVlMjEtODI4OC00MTMzLTkwNzctYTBiMGNhNjg4NjMw,tier,kick scooter,2019-11-24 16:08:10+01:00,2019-11-24 16:18:07+01:00,13.43426,52.49799,13.4355,52.494123
YmlrZTo6dGllcjo6MmQ0ZDNhNDUtOTdlZS00OTQ2LWIxM2MtZTA0MWQwZmE5MjA4,tier,kick scooter,2019-12-01 17:18:08+01:00,2019-12-01 17:38:13+01:00,13.369491,52.526086,13.406939,52.528323
YmlrZTo6dGllcjo6OTg2OTFjODctOTQwMC00M2M0LTk5ZGYtYWQ4NGY3OTUyMzRl,tier,kick scooter,2019-11-04 14:53:08+01:00,2019-11-04 15:23:21+01:00,13.40162,52.528077,13.400033,52.51802900000001
YmlrZTo6dGllcjo6NDZjNDEyN2EtOTA0ZC00OTU4LWFlNTEtODBmMWVmMzc1NWM2,tier,kick scooter,2020-01-26 10:53:10+01:00,2020-01-26 11:03:08+01:00,13.400516,52.49443,13.416839,52.491827
YmlrZTo6dGllcjo6YjE5ZWU4NmYtMDI1YS00MjRmLTk2YWItOWZiNjk1YjZiMjRi,tier,kick scooter,2020-03-15 08:58:07+01:00,2020-03-15 09:03:09+01:00,13.388103,52.519285,13.387298,52.520482
YmlrZTo6dGllcjo6MzI1NWFiZWEtMmNhMS00MDU4LWFmMzctN2Q5OGFmZTk0Njdi,tier,kick scooter,2019-12-04 10:18:07+01:00,2019-12-04 10:58:23+01:00,13.370558,52.527113,13.453079999999998,52.508281
YmlrZTo6dGllcjo6YjBiYjExM2QtYmM5Mi00YmJmLWIyM2YtNjIyMGU4YTU2OGE3,tier,kick scooter,2019-12-07 23:53:09+01:00,2019-12-07 23:58:12+01:00,13.329301999999998,52.505676,13.328776,52.504671
YmlrZTo6dGllcjo6NzE5YWNkMmYtN2UzNC00MmZiLTliZDEtZmQ3NTM5MTI2YTY2,tier,kick scooter,2019-12-10 13:23:10+01:00,2019-12-10 13:28:36+01:00,13.391396,52.508209,13.391428,52.507699
YmlrZTo6dGllcjo6YWZkNjhiZWYtYThjNC00YjcwLWE2YzUtNjA5OTJlN2UxMWMw,tier,kick scooter,2019-11-05 09:28:08+01:00,2019-11-05 09:33:08+01:00,13.386629,52.519612,13.386463,52.520053
YmlrZTo6dGllcjo6ZjRhYTI2NDQtM2U3Mi00NTNhLWFmMjEtYTliNDlmMzBlODg5,tier,kick scooter,2019-10-23 08:28:09+02:00,2019-10-23 08:43:10+02:00,13.370304999999998,52.52416700000001,13.332532999999998,52.52392
YmlrZTo6dGllcjo6YmYzNjI4ZjYtMzVlZC00OGJjLTllMDUtZWVlOTQ5NzYwMDFl,tier,kick scooter,2019-12-11 17:18:08+01:00,2019-12-11 17:33:09+01:00,13.391667000000002,52.506698,13.37151,52.503566000000006
YmlrZTo6dGllcjo6OTY5ZTAwN2ItNGMwMi00MzVmLTg1ODEtZGQ3M2RkMjUyMDYy,tier,kick scooter,2019-10-17 20:28:08+02:00,2019-10-17 20:59:48+02:00,13.33719,52.5051,13.3348,52.504511
YmlrZTo6dGllcjo6ZDExNWYzYWQtYzU1ZC00NmIzLWJhMjQtY2NmZThmNTgyODY2,tier,kick scooter,2019-10-13 19:38:08+02:00,2019-10-13 19:43:07+02:00,13.377941,52.51017,13.378212,52.509505
YmlrZTo6dGllcjo6NTU1NzMwZjYtMDdkNi00YWE0LWE1OTUtZTM5YzYzMjUxMmZj,tier,kick scooter,2019-10-14 22:48:08+02:00,2019-10-14 23:03:08+02:00,13.40531,52.532666000000006,13.421411,52.53561800000001
YmlrZTo6dGllcjo6MTY1NDBmNTMtOWE0Ni00YTgyLWJjYmMtM2M2MzRhM2M5OTI1,tier,kick scooter,2020-02-02 15:58:12+01:00,2020-02-02 16:13:33+01:00,13.372869,52.527316000000006,13.39135,52.51298900000001
YmlrZTo6dGllcjo6NjdiODMxMDktNWE5MC00YmE0LWExYzMtOTE3MDYwOGU5ODU0,tier,kick scooter,2019-10-27 00:03:08+02:00,2019-10-27 00:23:09+02:00,13.428684,52.518033,13.450092,52.529862
YmlrZTo6dGllcjo6ZTZiZjZmODQtN2ExMS00ZmY4LWIzMjgtMzAyYjFhMGZjMGM4,tier,kick scooter,2019-10-31 14:18:08+01:00,2019-10-31 14:28:08+01:00,13.381104,52.516553,13.389654,52.516863
YmlrZTo6dGllcjo6OWQ1OTcyNmEtYzgwZS00OTcwLTkyNDUtOGUwZGY1YTE4MzA1,tier,kick scooter,2019-10-04 15:33:08+02:00,2019-10-04 15:48:19+02:00,13.388291,52.519473,13.390142,52.507839
YmlrZTo6dGllcjo6MDcyMzUwZTctM2I2ZS00NzE0LWEzNDctNDcyYjgyMjM0NzE3,tier,kick scooter,2019-10-04 10:13:08+02:00,2019-10-04 10:28:08+02:00,13.416007,52.522987,13.415353,52.522767
YmlrZTo6dGllcjo6MzA1ZTMzMDEtOGQ0ZS00YjM0LThkNzUtZDU3YTk4OTI5MDM3,tier,kick scooter,2019-10-24 09:08:08+02:00,2019-10-24 09:13:08+02:00,13.421028,52.52653299999999,13.421345,52.526097
YmlrZTo6dGllcjo6MGExZWZlMWQtYTdmYi00ZDI0LTlhYTktMzQ4MzhhMWNiNjdi,tier,kick scooter,2019-11-14 16:08:21+01:00,2019-11-14 16:18:08+01:00,13.405237,52.517513,13.405335,52.517975
YmlrZTo6dGllcjo6ZDkwYjgzYTMtYjY5OC00ZDI0LWIyZDktMGFhNjk1ZTBkNzAw,tier,kick scooter,2019-11-07 15:53:09+01:00,2019-11-07 16:08:08+01:00,13.394142,52.532239,13.388591,52.548165
YmlrZTo6dGllcjo6ZjFkNjJiMmMtZGZlYS00YTAxLWE3NGMtMzQyZTQ5Zjk0MjIx,tier,kick scooter,2019-10-10 18:48:08+02:00,2019-10-10 18:58:08+02:00,13.435095,52.531561,13.444576,52.532777
YmlrZTo6dGllcjo6MTQ1NWE4N2UtNGM3YS00MmFhLTg3MDItZjdjYWQ4OWNlY2Ux,tier,kick scooter,2019-11-02 17:58:10+01:00,2019-11-02 18:13:08+01:00,13.370669,52.523288,13.370176,52.523709
YmlrZTo6dGllcjo6NWUyMTI0ZjMtNmY2NC00ZTViLTg3N2QtMzA2ZGQ0YjY2YWE3,tier,kick scooter,2020-01-04 18:39:04+01:00,2020-01-04 18:53:09+01:00,13.354341,52.499972,13.344951000000002,52.50159
YmlrZTo6dGllcjo6NTQwZWI5ZWQtZmI0OS00YjA0LWIwZGItMmVjM2EzZDkzYjQz,tier,kick scooter,2019-11-09 01:58:07+01:00,2019-11-09 02:13:07+01:00,13.407051999999998,52.53629,13.414094,52.54946999999999
YmlrZTo6dGllcjo6YjI4YWRiZmEtMzg0My00MTI4LTllOTYtZmE3NzE2Mjk5NmRm,tier,kick scooter,2020-02-28 06:43:25+01:00,2020-02-28 06:48:07+01:00,13.331464000000002,52.524408,13.331476,52.52358100000001
YmlrZTo6dGllcjo6MzlmNzk2OWItYjY3Zi00ZjZhLTliNjgtZTA0YzUwOTYyNTZk,tier,kick scooter,2020-01-08 10:43:09+01:00,2020-01-08 10:48:07+01:00,13.414447,52.52526700000001,13.413106,52.524895
YmlrZTo6dGllcjo6NDZjY2NkOTMtZGYyMS00YzdlLTljZjUtNGY4MjRhNzM4ZDc5,tier,kick scooter,2019-12-27 05:53:08+01:00,2019-12-27 06:04:53+01:00,13.416656,52.51067,13.4177,52.512939
YmlrZTo6dGllcjo6NTIwMjZjYjMtYmJkNy00NDM3LTgwMWEtZDVkM2RmNWUxZDA2,tier,kick scooter,2019-11-26 14:08:28+01:00,2019-11-26 14:13:08+01:00,13.369656,52.523624,13.369146,52.52430500000001
YmlrZTo6dGllcjo6OWJiZTk5NTYtZWQwNS00ZTZhLWI2YTctNmU0YjYwZjZhZjk4,tier,kick scooter,2019-12-09 13:58:11+01:00,2019-12-09 14:03:28+01:00,13.412359,52.52224399999999,13.415441,52.520908
YmlrZTo6dGllcjo6MzA2Zjk5MWYtZTYzMy00NmNiLThhMDgtMDA3Mzg5YTk0NjY0,tier,kick scooter,2019-12-28 16:53:10+01:00,2019-12-28 17:08:08+01:00,13.331054,52.503047,13.335318,52.502285
YmlrZTo6dGllcjo6ZTAyZjYyZjctOTliNi00OWNlLThmYTktYWE2YWYxN2Q3MzIy,tier,kick scooter,2019-11-04 16:53:09+01:00,2019-11-04 17:13:20+01:00,13.376034,52.509130000000006,13.375681,52.50965400000001
YmlrZTo6dGllcjo6OWQ4OWM3MjMtMmExYS00MmI2LWE3ZGEtZjAwMGUwYWFlY2Ux,tier,kick scooter,2019-10-07 08:48:08+02:00,2019-10-07 08:58:07+02:00,13.396133,52.532071,13.388561,52.526435
YmlrZTo6dGllcjo6MjRkNTAzOGItNzY2ZS00N2Q4LTk5OGEtZTM0NzM0NDA4NGYw,tier,kick scooter,2019-10-02 12:23:08+02:00,2019-10-02 12:33:07+02:00,13.331173,52.506983,13.325009,52.509712
YmlrZTo6dGllcjo6ZWNmNTE4NzQtYWM3Mi00NGMwLWEzNTItZGI0YTk5NjM1ZTcx,tier,kick scooter,2019-10-08 14:58:08+02:00,2019-10-08 15:13:08+02:00,13.404143,52.52480799999999,13.389745,52.53161899999999
YmlrZTo6dGllcjo6NTU1NzMwZjYtMDdkNi00YWE0LWE1OTUtZTM5YzYzMjUxMmZj,tier,kick scooter,2019-10-28 19:23:09+01:00,2019-10-28 19:44:56+01:00,13.476254,52.506737,13.475816,52.50633000000001
YmlrZTo6dGllcjo6Y2Q0YjQ3MWEtNDA1Yy00NjM5LTk2OWYtODZhNWNhMDMzNGU0,tier,kick scooter,2019-12-19 07:03:07+01:00,2019-12-19 07:13:07+01:00,13.40563,52.548946,13.412861,52.549774
YmlrZTo6dGllcjo6OTM5NDUzMDgtMzg1Ni00YjY2LTkzYWYtOTcxODRiY2U4NDIx,tier,kick scooter,2020-02-08 19:23:08+01:00,2020-02-08 19:28:07+01:00,13.371569,52.543823,13.372175,52.544367
YmlrZTo6dGllcjo6NzlkNWFlNjYtNWJlNS00ZjYzLTg1N2ItNDRlNmMwNGFlOWNm,tier,kick scooter,2019-10-05 07:28:08+02:00,2019-10-05 07:38:07+02:00,13.370868,52.5269,13.380413,52.528342
YmlrZTo6dGllcjo6NzI4MTk4NWMtMWNiOS00OTNkLWFkNzQtMGQ2MzNmZDg4NTZj,tier,kick scooter,2019-10-31 14:28:08+01:00,2019-10-31 14:43:22+01:00,13.394194,52.506542,13.39369,52.506188
YmlrZTo6dGllcjo6MGFlYWM0NDItNzQ1Mi00MzQyLTkwMDAtMTAwNzI1YWM1OTVl,tier,kick scooter,2019-10-21 12:58:07+02:00,2019-10-21 13:08:08+02:00,13.399207,52.52751899999999,13.408692000000002,52.528351
YmlrZTo6dGllcjo6ZjAzZTMxYmMtOWZjOS00MTc4LTg5ZGEtZWY4Y2UwNmRkOGJj,tier,kick scooter,2019-11-12 18:08:08+01:00,2019-11-12 18:18:09+01:00,13.373042000000002,52.506781,13.366912,52.504232
YmlrZTo6dGllcjo6YzhmOWJmOWYtMGNlMC00NDQ5LTk3NDktMTVjNDExZDc0YTdk,tier,kick scooter,2019-10-31 13:13:08+01:00,2019-10-31 13:23:08+01:00,13.388468,52.509611,13.38916,52.509872
YmlrZTo6dGllcjo6NWE2ZmM4NDgtOThjNC00NWY4LTg3NzgtZDBiNjBjN2M4OWU0,tier,kick scooter,2020-01-10 12:53:10+01:00,2020-01-10 13:03:32+01:00,13.360729,52.500283,13.37181,52.510689
YmlrZTo6dGllcjo6NmJhNmI1OWQtZmY5Ni00YmJlLWIyNTEtOGUxZjMzODYyN2U2,tier,kick scooter,2019-10-07 19:33:08+02:00,2019-10-07 19:38:07+02:00,13.410635999999998,52.50588000000001,13.410316,52.506286
YmlrZTo6dGllcjo6ZWU5YmJlZWYtNmNiNi00ZDIyLTkxMjMtMjRiOGMwNzVhMDIy,tier,kick scooter,2019-10-24 18:03:08+02:00,2019-10-24 18:28:08+02:00,13.367247,52.523975,13.340819,52.530047
YmlrZTo6dGllcjo6N2U2NDg1MmEtNTZkMS00N2Q2LWFkODEtMWY0NGMwYTU3NDE2,tier,kick scooter,2019-10-08 19:33:08+02:00,2019-10-08 19:38:08+02:00,13.384463,52.511589,13.386779,52.514586
YmlrZTo6dGllcjo6NTg3YTFkNTMtYjQwMC00MGU5LWE3MDQtM2RhMDY1MzVjN2Jl,tier,kick scooter,2019-11-07 17:53:07+01:00,2019-11-07 18:03:09+01:00,13.394776,52.528662,13.392566,52.524337
YmlrZTo6dGllcjo6YzQ1YzE3NzAtMDcxNS00ZDBjLWFiZWEtYzkyYTg5ZjNhMWM3,tier,kick scooter,2020-03-12 14:03:08+01:00,2020-03-12 14:13:11+01:00,13.392922,52.51487,13.375685,52.509646
YmlrZTo6dGllcjo6MDVkMTA1ZGQtNTI5YS00MTVhLWE1YzAtNjEzZWJkMjk4YTdh,tier,kick scooter,2019-10-15 16:38:16+02:00,2019-10-15 17:03:36+02:00,13.37706,52.50969300000001,13.367202,52.500476
YmlrZTo6dGllcjo6MDAxZTgxY2QtYmI3Yy00Mjg0LTk0OTItMjJkYWYzYmJkNDAx,tier,kick scooter,2019-12-29 12:23:07+01:00,2019-12-29 13:08:08+01:00,13.365969,52.503068000000006,13.409873,52.519424
YmlrZTo6dGllcjo6MzVkM2NjYjAtNzk2My00ODA4LTkzMTEtZGVkOGYzZWRlYmQ5,tier,kick scooter,2019-10-08 12:18:08+02:00,2019-10-08 12:33:08+02:00,13.390386,52.519061,13.378344,52.516124
YmlrZTo6dGllcjo6MDEyMzc2Y2YtM2I3Mi00NTdiLTlhYTMtNzM5NmJmOGE5YWY0,tier,kick scooter,2019-10-03 12:38:08+02:00,2019-10-03 12:53:07+02:00,13.441067000000002,52.516995,13.416218,52.527035
YmlrZTo6dGllcjo6ZjI5NjQ0YzEtMTE4Ny00ZGY4LWFhOGQtMzgyNTY2ZTMyMDUw,tier,kick scooter,2019-10-22 18:03:22+02:00,2019-10-22 18:13:09+02:00,13.332932,52.50711999999999,13.333728,52.506373
YmlrZTo6dGllcjo6ZmVhYWMwYmItM2QxMi00YTQ1LWJjYzAtZDNkYWUxZjBkMTJj,tier,kick scooter,2020-03-15 10:53:13+01:00,2020-03-15 10:58:10+01:00,13.41862,52.498451,13.417941,52.498687
YmlrZTo6dGllcjo6MDkxNDQ5NTAtYjhhZC00Yzk1LWExODUtNTU4OWEyOWZiMGI5,tier,kick scooter,2019-12-22 10:33:08+01:00,2019-12-22 10:38:24+01:00,13.353732999999998,52.500154,13.352896,52.499937
YmlrZTo6dGllcjo6MjQzMmNjM2UtODZjOS00ODc1LTlmMDctOTI5MWNiZjNlM2Fk,tier,kick scooter,2019-11-04 13:13:07+01:00,2019-11-04 13:18:08+01:00,13.373527,52.506323,13.373662,52.50680799999999
YmlrZTo6dGllcjo6M2U3NjRmODUtYWIyMi00YTlmLWFkM2EtMmU5YjNkM2RjODZj,tier,kick scooter,2019-11-07 12:38:08+01:00,2019-11-07 12:43:08+01:00,13.418763,52.512772,13.418662,52.51323299999999
YmlrZTo6dGllcjo6M2Y1NTlkMjEtOTI3Ny00ZTU1LWFmYzEtNjI3YWFiZDRhMjQ3,tier,kick scooter,2019-11-01 16:43:09+01:00,2019-11-01 17:03:07+01:00,13.318394,52.513936,13.31929,52.490904
YmlrZTo6dGllcjo6ZGMyNDcwYTgtNzc4Zi00M2E4LWE5ZDEtYmU3YTc4N2I4ZDQ3,tier,kick scooter,2019-11-25 23:03:26+01:00,2019-11-25 23:08:11+01:00,13.41761,52.50105,13.416911,52.501465
YmlrZTo6dGllcjo6NTcwMmUzYmEtYmMwNC00ZWUyLWFkMTEtMGNhZmVmMmIyODJl,tier,kick scooter,2020-02-15 07:48:07+01:00,2020-02-15 07:53:10+01:00,13.365785999999998,52.490614,13.366571,52.491453
YmlrZTo6dGllcjo6MzJjOWEyYjktN2UxMC00MGQxLThiM2ItMjY3ZDAxZWM5Yjg4,tier,kick scooter,2020-03-07 23:18:09+01:00,2020-03-07 23:33:08+01:00,13.388405,52.503011,13.41969,52.498871
YmlrZTo6dGllcjo6YTk2MDI1NzItMzA4Yi00YzEwLWJjMGUtODUwMTFiODc4NzI1,tier,kick scooter,2019-12-18 15:43:09+01:00,2019-12-18 15:48:09+01:00,13.386860999999998,52.521996,13.387607,52.522774
YmlrZTo6dGllcjo6NjhiZGNjZGUtYTJiYy00ZDA0LWE0YTAtOTFiNTE4NTk3MGI4,tier,kick scooter,2020-02-06 15:23:08+01:00,2020-02-06 15:33:08+01:00,13.334379,52.521223,13.334651,52.523959
YmlrZTo6dGllcjo6NzVmZWE3OWUtYmEyZi00MWVlLTk3YzItMGVmZTk2ZGE3M2Uy,tier,kick scooter,2019-12-10 15:48:29+01:00,2019-12-10 16:14:48+01:00,13.38637,52.505937,13.422789000000002,52.488651
YmlrZTo6dGllcjo6OTQ2OWJhMTAtODg1MC00NDk2LWFmM2YtMGZkNTU5YmRhNTc0,tier,kick scooter,2020-01-18 13:38:09+01:00,2020-01-18 13:43:07+01:00,13.450682,52.522481000000006,13.450414000000002,52.52174300000001
YmlrZTo6dGllcjo6NTZiMTYxMmItMzFkMi00Njk2LTk4YjAtZDdmNmJlMzJiYmVl,tier,kick scooter,2020-02-02 11:23:08+01:00,2020-02-02 11:38:27+01:00,13.383837,52.511601,13.381533,52.515237
YmlrZTo6dGllcjo6OWFhZTZlM2UtMDQ0Yy00NTQ4LTkyMDgtMzY5ZDQ3YmM4ZjQ5,tier,kick scooter,2019-12-16 09:13:08+01:00,2019-12-16 09:18:08+01:00,13.409979000000002,52.524388,13.410223,52.523897
YmlrZTo6dGllcjo6ZTY0ZWIwZDItOGMyMS00NTg5LWI0YTItMDZjMTRiODA5YWNh,tier,kick scooter,2019-10-15 13:53:07+02:00,2019-10-15 14:13:08+02:00,13.404816,52.521948,13.394054,52.51751
YmlrZTo6dGllcjo6NjhmZjZlYjYtYWI5Ni00ZjdjLWIzMWYtOTNmZmYyZWQwMWNl,tier,kick scooter,2020-02-10 12:18:08+01:00,2020-02-10 12:28:09+01:00,13.379604,52.524146,13.384142,52.522607
YmlrZTo6dGllcjo6ZjY0NTliZjgtNDU4Yy00NTQxLThlYzEtMjk5OWU1NDkzNjc3,tier,kick scooter,2020-02-04 10:08:07+01:00,2020-02-04 10:18:08+01:00,13.401074,52.510053000000006,13.392712,52.508861
YmlrZTo6dGllcjo6YTU5OGNjMTgtZGM1YS00ZTEzLWE2ZDYtMTY1NWFkYWQ3NDA0,tier,kick scooter,2020-02-06 22:33:09+01:00,2020-02-06 22:38:09+01:00,13.454682,52.516725,13.462529,52.51558100000001
YmlrZTo6dGllcjo6MmU0MGVlMTAtNmE3Zi00YjU1LWFjODktMzRiNmI0MGZjNjU3,tier,kick scooter,2019-12-20 11:53:07+01:00,2019-12-20 12:03:30+01:00,13.370441,52.526489,13.387029,52.526776
YmlrZTo6dGllcjo6MjVjZDEzM2EtYWQ4ZC00ODM0LWI5OWEtZTFmMGUxZjAyMmMw,tier,kick scooter,2020-02-28 01:33:07+01:00,2020-02-28 01:38:07+01:00,13.385217,52.531294,13.38484,52.53171500000001
YmlrZTo6dGllcjo6Zjc0MTUzNDYtOGM0YS00Zjg5LTk0YzMtYzdkODNhYmIxNzQ1,tier,kick scooter,2019-11-04 12:18:08+01:00,2019-11-04 12:38:08+01:00,13.388302,52.548651,13.38708,52.543701
YmlrZTo6dGllcjo6OWFhZTZlM2UtMDQ0Yy00NTQ4LTkyMDgtMzY5ZDQ3YmM4ZjQ5,tier,kick scooter,2020-01-21 11:53:26+01:00,2020-01-21 11:58:29+01:00,13.416733,52.52342,13.417631,52.52359499999999
YmlrZTo6dGllcjo6MTFhYTI4MGQtOTEzNC00NTY0LThiMWYtOWY2ZjJmMTU2YmMz,tier,kick scooter,2020-01-14 11:08:08+01:00,2020-01-15 09:44:22+01:00,13.379648,52.50988100000001,13.396223999999998,52.51213900000001
YmlrZTo6dGllcjo6ZGZmZGNiYjUtOGQzNy00NTZmLWJjZDQtNGMxNWMzODNjNjEy,tier,kick scooter,2020-02-11 13:18:09+01:00,2020-02-11 13:53:11+01:00,13.390811,52.507727,13.378271,52.505487
YmlrZTo6dGllcjo6ODAyZmIzNzYtMjdlNy00ZTIxLWFlYTItMjNiOWJjMDA0MjY5,tier,kick scooter,2020-03-01 15:43:07+01:00,2020-03-01 16:03:07+01:00,13.370204,52.524126,13.388158,52.519649
YmlrZTo6dGllcjo6OWI4NmE4N2UtMTc3OS00YWZlLWFkM2QtZGZhNGQ5MDUzYjQz,tier,kick scooter,2019-12-02 09:43:09+01:00,2019-12-02 09:53:08+01:00,13.390005,52.515109,13.402155,52.516186
YmlrZTo6dGllcjo6ZjcxMTQ2OGQtY2Q3MC00ZTY4LTk0OWYtNTllNjIxOTFjNjZj,tier,kick scooter,2020-01-06 23:33:09+01:00,2020-01-06 23:39:36+01:00,13.353828,52.499354,13.354428,52.496644
